threshold,coverage,accuracy
0.9565715518337987,0.2669050715214564,0.9914738124238733
0.9557877059247608,0.2701560468140442,0.9915764139590855
0.9551864803205725,0.273407022106632,0.9916765755053508
0.9541051460607654,0.27665799739921976,0.9917743830787309
0.9530294072742572,0.27990897269180753,0.991869918699187
0.9523952236000695,0.2831599479843953,0.9919632606199771
0.9516806214937672,0.2864109232769831,0.9920544835414302
0.9507467604189132,0.28966189856957086,0.9921436588103255
0.9498008107447606,0.29291287386215864,0.9922308546059934
0.9490768095966704,0.2961638491547464,0.9923161361141603
0.9482866313144539,0.2994148244473342,0.992399565689468
0.9477719762170617,0.30266579973992197,0.9924812030075187
0.9470040732762375,0.30591677503250975,0.9925611052072264
0.9459803747902857,0.3091677503250975,0.9926393270241851
0.945056391197595,0.3124187256176853,0.9927159209157128
0.9443088306660775,0.3156697009102731,0.9927909371781668
0.9436618300749353,0.31892067620286085,0.9928644240570846
0.9431426690232297,0.32217165149544863,0.992936427850656
0.9422518764593378,0.3254226267880364,0.993006993006993
0.9417367639027425,0.3286736020806242,0.9930761622156281
0.9403288499125366,0.33192457737321196,0.9931439764936337
0.9392071592001956,0.33517555266579974,0.9932104752667313
0.9382696750854599,0.3384265279583875,0.9932756964457252
0.9378833778630962,0.3416775032509753,0.9933396764985728
0.9371090050631147,0.34492847854356307,0.9934024505183789
0.9365353265939448,0.34817945383615084,0.9934640522875817
0.9358364814668517,0.3514304291287386,0.9935245143385754
0.935365647646519,0.3546814044213264,0.9935838680109991
0.9344355271016297,0.3579323797139142,0.9936421435059037
0.9328218715791439,0.36118335500650195,0.9936993699369937
0.9320858839004129,0.3644343302990897,0.9937555753791257
0.9309092205440594,0.3676853055916775,0.9938107869142352
0.9304963030564589,0.3709362808842653,0.9938650306748467
0.929320320747587,0.37418725617685306,0.9939183318853171
0.9278560337717404,0.37743823146944083,0.9939707149009475
0.9268139190638199,0.3806892067620286,0.9940222032450897
0.9256619397377025,0.3839401820546164,0.9940728196443692
0.9236557906198751,0.38719115734720416,0.9941225860621327
0.9224369578571057,0.39044213263979194,0.9941715237302248
0.9206323708573799,0.3936931079323797,0.9942196531791907
0.919476740064776,0.3969440832249675,0.9942669942669943
0.9183777376969308,0.40019505851755527,0.9943135662063363
0.9171620220166671,0.40344603381014305,0.9943593875906527
0.9161205876487988,0.4066970091027308,0.9944044764188649
0.9150149552092455,0.4099479843953186,0.9944488501189532
0.9140332293844884,0.4131989596879064,0.994492525570417
0.9129577890481887,0.41644993498049415,0.994535519125683
0.9125256420369832,0.41970091027308193,0.994577846630519
0.910612083227923,0.4229518855656697,0.994619523443505
0.9091045152656543,0.4262028608582575,0.9946605644546148
0.9079600468064906,0.42945383615084526,0.9947009841029523
0.9062049009148784,0.43270481144343304,0.994740796393689
0.9044532308051793,0.4359557867360208,0.9947800149142431
0.9029890109718984,0.4392067620286086,0.9948186528497409
0.9015170683876931,0.44245773732119636,0.9948567229977957
0.8997980919543834,0.44570871261378414,0.9948942377826404
0.8983396612020629,0.4489596879063719,0.9949312092686459
0.8960246076139796,0.4522106631989597,0.9949676491732566
0.8943714505097252,0.45546163849154747,0.9950035688793719
0.892278183397902,0.45871261378413525,0.9950389794472005
0.8903405386042891,0.461963589076723,0.9950738916256158
